id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17695233,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,1291823,Koncha,,Mission,37.76125,-122.42104,Entire home/apt,335,1,5,2018-11-15,0.07,2,0,0,STR-0003237
18504951,Home in San Francisco · ★4.89 · 6 bedrooms · 7 beds · 2 baths,1357017,Catherine,,Mission,37.76019,-122.42568,Entire home/apt,950,3,18,2022-05-22,0.31,1,38,0,City registration pending
17159806,Home in San Francisco · ★4.95 · 2 bedrooms · 3 beds · 1 bath,115416158,Terry,,Bernal Heights,37.74689,-122.41692,Entire home/apt,225,2,64,2020-02-27,0.86,1,0,0,STR-0001861
18507951,Guest suite in San Francisco · ★4.97 · 1 bedroom · 1 bed · 1 bath,61593086,Diana,,Excelsior,37.71869,-122.42876,Entire home/apt,115,4,107,2022-10-22,1.46,1,13,6,STR-0002057
17696905,Hostel in San Francisco · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Private room,90,1,163,2020-03-05,2.17,43,0,0,1003249
17697262,Rental unit in San Francisco · ★4.64 · 1 bedroom · 1 bed · 1 bath,4856574,Jeff,,Mission,37.75879,-122.41439,Private room,55,30,11,2017-09-11,0.15,7,0,0,
17717979,Rental unit in San Francisco · ★4.52 · 1 bedroom · 1 bed · 0 shared baths,50160697,Ver,,Downtown/Civic Center,37.78533,-122.41411,Private room,101,1,73,2022-10-31,1.00,7,272,7,
17188701,Rental unit in San Francisco · ★4.90 · 1 bedroom · 1 bed · 1 bath,23719876,Yumi,,Nob Hill,37.79011,-122.42138,Private room,60,30,10,2022-12-17,0.13,28,279,2,
17192720,Rental unit in San Francisco · ★4.54 · 2 bedrooms · 1 bed · 0 baths,50160697,Ver,,Downtown/Civic Center,37.78602,-122.41434,Private room,87,1,28,2023-04-15,0.38,7,287,3,390024.0
18527258,Condo in San Francisco · ★4.57 · 1 bedroom · 1 bed · 2 shared baths,73070632,Tina,,Crocker Amazon,37.70951,-122.449,Private room,47,30,23,2023-01-03,0.33,5,311,3,
19014669,Rental unit in San Francisco · ★4.93 · 2 bedrooms · 2 beds · 2 baths,11166165,Andrew,,Castro/Upper Market,37.76688,-122.43418,Entire home/apt,349,30,14,2022-08-13,0.20,3,156,1,City registration pending
18528858,Home in San Francisco · ★4.88 · 3 bedrooms · 4 beds · 2 baths,312334,Amalia,,Bayview,37.73133,-122.38639,Entire home/apt,190,4,9,2018-07-09,0.13,3,0,0,STR-0002335
17722015,Rental unit in San Francisco · ★4.85 · 2 bedrooms · 1 bed · 1 private bath,2209375,Erin,,Western Addition,37.78331,-122.44224,Private room,99,30,14,2017-11-01,0.18,1,0,0,
17731097,Hostel in San Francisco · ★4.79 · 2 bedrooms · 1 bed · 5 shared baths,117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Shared room,50,1,81,2020-02-29,1.07,43,0,0,1003249
19023994,Condo in San Francisco · ★4.40 · 1 bedroom · 1 bed · 1.5 baths,38836,Bernat,,South of Market,37.78037,-122.40999,Entire home/apt,86,30,5,2020-05-16,0.08,22,0,0,
17753503,Home in San Francisco · ★4.96 · 1 bedroom · 1 bed · 1 private bath,71333862,Mario,,Bernal Heights,37.73553,-122.41278,Private room,60,1,718,2023-05-30,9.55,1,27,92,
17767353,Hostel in San Francisco · ★4.70 · 1 bedroom · 1 bed · 5 shared baths,117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Private room,100,1,115,2020-03-13,1.53,43,0,0,1003249
18531983,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,125934684,Olga,,South of Market,37.78711,-122.39111,Private room,105,30,4,2022-09-25,0.18,2,296,2,
19026673,Rental unit in San Francisco · 1 bedroom · 2 beds · 3 shared baths,21994,Aaron,,Haight Ashbury,37.7658,-122.45223,Private room,65,32,1,2022-08-26,0.11,14,288,1,
18546459,Condo in San Francisco · ★4.48 · 1 bedroom · 1 bed · 2 shared baths,73070632,Tina,,Outer Mission,37.71096,-122.44862,Private room,45,30,21,2023-05-04,0.29,5,286,4,
17767863,Hostel in San Francisco · ★4.59 · 1 bedroom · 1 bed · 1 private bath,117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Private room,100,1,134,2020-03-06,1.78,43,0,0,1003249
17794830,Rental unit in San Francisco · ★4.27 · 1 bedroom · 1 bed · 0 baths,100390518,Herbert,,Downtown/Civic Center,37.78678,-122.40925,Private room,70,1,27,2019-11-24,0.36,19,0,0,
17794868,Rental unit in San Francisco · ★4.35 · 1 bedroom · 1 bed · 1 shared bath,100390518,Herbert,,Downtown/Civic Center,37.78661,-122.40911,Private room,73,1,40,2023-05-21,0.53,19,0,9,
17807709,Home in San Francisco · 5 bedrooms · 7 beds · 4.5 baths,67232897,John,,Pacific Heights,37.7972,-122.42564,Entire home/apt,800,60,0,,,2,0,0,
19029310,Hotel in San Francisco · ★4.48 · 1 bedroom · 1 bed · 8 shared baths,6683937,Amit,,South of Market,37.78074,-122.411,Private room,70,1,263,2023-05-21,13.06,3,210,215,Exempt
17811571,Guest suite in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 bath,15029266,Anna,,Bernal Heights,37.73753,-122.41729,Entire home/apt,120,30,230,2023-02-18,3.17,1,9,4,STR-0002037
17826075,Boutique hotel in San Francisco · ★4.51 · Studio · 1 bed · 1 private bath,17042045,The Bartlett,,Downtown/Civic Center,37.78564,-122.40974,Private room,71,1,80,2023-05-12,1.07,45,0,7,365804.0
17826181,Boutique hotel in San Francisco · ★4.43 · 2 bedrooms · 1 bed · 1 private bath,17042045,The Bartlett,,Downtown/Civic Center,37.78579,-122.40782,Private room,70,1,100,2023-05-03,1.33,45,0,14,365804.0
17826404,Rental unit in San Francisco · ★4.86 · Studio · 1 bed · 1 bath,5053610,Lucia,,Western Addition,37.77684,-122.43875,Entire home/apt,86,30,28,2023-05-05,0.39,1,202,4,
18549735,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,4336135,Bill And Ronna,,Western Addition,37.78738,-122.44205,Entire home/apt,140,30,17,2020-02-01,0.24,1,0,0,
19038261,Hotel in San Francisco · ★3.25 · 1 bedroom · 1 bed · 8 shared baths,6683937,Amit,,South of Market,37.78209,-122.40905,Private room,40,30,5,2022-03-19,0.07,3,81,0,1081936
18567743,Guest suite in San Francisco · ★4.96 · 1 bedroom · 2 beds · 1 bath,71570278,Charlie,,Glen Park,37.74063,-122.42691,Entire home/apt,225,4,112,2023-05-09,1.52,1,54,6,STR-0002119
17833058,Rental unit in San Francisco · ★4.72 · 1 bedroom · 1 bed · 1 bath,119674934,John,,North Beach,37.80251,-122.40691,Entire home/apt,120,30,75,2023-02-12,1.01,2,110,4,KEC-28016KO
17925808,Home in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,122392376,Liliana,,Marina,37.79977,-122.42607,Private room,100,2,246,2023-06-01,3.27,1,225,61,
17944621,Hostel in San Francisco · ★4.57 · 1 bedroom · 1 bed · 5 shared baths,117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Private room,100,1,58,2020-03-08,0.78,43,0,0,License not needed per OSTR
17965243,Rental unit in San Francisco · ★4.95 · 2 bedrooms · 2 beds · 1 bath,96309245,Gene,,Outer Sunset,37.75175,-122.50419,Entire home/apt,277,2,312,2023-05-07,4.17,1,36,57,STR-0005364
19050152,Home in San Francisco · ★4.90 · 3 bedrooms · 3 beds · 3 baths,53220441,Sandeep,,Bayview,37.73439,-122.387894,Entire home/apt,304,3,187,2023-05-20,2.58,1,241,27,2022-010947STR
17979286,Guest suite in San Francisco · ★4.95 · 1 bedroom · 2 beds · 1 bath,7198062,Georgina,,West of Twin Peaks,37.73333,-122.45911,Entire home/apt,163,2,242,2023-05-24,3.23,1,351,42,STR-0003734
18567881,Rental unit in San Francisco · ★4.56 · 3 bedrooms · 3 beds · 2 baths,4106299,Henna,,North Beach,37.80172,-122.4035,Entire home/apt,350,30,32,2023-02-19,0.45,3,297,1,1082059
18571224,Rental unit in San Francisco · 1 bedroom · 2 beds · 1 bath,128940936,Perry And Barbara,,Outer Sunset,37.75834,-122.50591,Entire home/apt,103,30,2,2022-09-07,0.14,1,278,1,
19050680,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 shared bath,131200418,Lois,,Parkside,37.7441,-122.47415,Private room,62,30,1,2018-07-22,0.02,24,244,0,
17982304,Rental unit in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1 bath,10263963,Kenneth,,Castro/Upper Market,37.75893,-122.43801,Entire home/apt,305,2,529,2023-06-02,7.08,1,139,67,STR-0002166
18582383,Condo in San Francisco · ★4.75 · 2 bedrooms · 3 beds · 1 bath,2721813,Robert,,Noe Valley,37.7537,-122.43341,Entire home/apt,139,90,40,2022-10-31,0.54,1,208,1,Cit
19084255,Home in San Francisco · 1 bedroom · 1 bed · 1 shared bath,133268096,Victor,,Bayview,37.73545,-122.39639,Private room,70,30,1,2017-07-02,0.01,1,0,0,
18584924,Home in San Francisco · ★4.86 · 2 bedrooms · 1 bed · 1 shared bath,312334,Amalia,,Bayview,37.73052,-122.38783,Private room,65,1,7,2017-11-11,0.09,3,0,0,
17991554,Home in San Francisco · ★4.87 · 1 bedroom · 1 bed · 1 private bath,9671092,Michelle,,Outer Sunset,37.76507,-122.48066,Private room,95,1,228,2023-05-28,3.05,2,52,50,
19125378,Rental unit in San Francisco · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,50160697,Ver,,Downtown/Civic Center,37.78661,-122.4142,Private room,87,2,84,2023-03-24,1.19,7,295,6,
18021096,Condo in San Francisco · 1 bedroom · 1 bed · 1 private bath,123920280,Pj,,Outer Richmond,37.7734,-122.50951,Private room,85,30,2,2017-08-13,0.03,1,268,0,
18602265,Guest suite in San Francisco · ★4.96 · Studio · 2 beds · 1 bath,795382,Anna,,Outer Sunset,37.75903,-122.49855,Entire home/apt,162,2,427,2023-05-28,5.97,1,281,67,STR-0002213
18615032,Guest suite in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1 bath,9314255,Rudy,,Castro/Upper Market,37.76454,-122.43476,Entire home/apt,189,2,308,2023-05-29,4.22,1,35,79,STR-0004348
19150623,Home in San Francisco · ★4.68 · 3 bedrooms · 4 beds · 2 baths,133894957,Jessica,,Parkside,37.74551,-122.49066,Entire home/apt,273,1,116,2023-04-07,1.61,5,168,7,2021-013056STR
18026337,Guest suite in San Francisco · ★4.86 · 1 bedroom · 1 bed · 1 bath,8572404,Ashley,,Ocean View,37.71455,-122.46908,Entire home/apt,85,2,66,2023-05-27,0.88,1,36,61,2022-008879STR
19163190,Home in San Francisco · ★5.0 · 3 bedrooms · 4 beds · 2 baths,134008463,Diane,,Bernal Heights,37.73445,-122.41832,Entire home/apt,375,4,5,2020-11-29,0.10,1,9,0,STR-0003454
18037180,Rental unit in San Francisco · ★4.96 · 3 bedrooms · 3 beds · 2 baths,80544181,Chris,,Haight Ashbury,37.7737,-122.45116,Entire home/apt,782,4,109,2023-05-28,1.53,1,34,24,STR-0005304
19175066,Rental unit in San Francisco · ★4.35 · 1 bedroom · 1 bed · 1 bath,38836,Bernat,,Mission,37.76296,-122.42,Entire home/apt,92,30,18,2023-04-14,0.26,22,335,3,
18059324,Rental unit in San Francisco · ★4.27 · 1 bedroom · 1 bed · 1 shared bath,23719876,Yumi,,Nob Hill,37.79172,-122.41912,Private room,60,30,11,2023-01-31,0.20,28,290,4,
18655682,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,129640793,Eden,,Mission,37.76596,-122.41859,Entire home/apt,101,45,1,2022-06-09,0.08,1,223,1,
19178420,Home in San Francisco · ★4.40 · 3 bedrooms · 3 beds · 1.5 baths,127367,Michelle,,Bernal Heights,37.7345,-122.42515,Entire home/apt,164,30,5,2022-11-19,0.10,5,297,2,
19228248,Rental unit in San Francisco · ★4.97 · 2 bedrooms · 3 beds · 1 bath,22616634,Justin,,Outer Sunset,37.75339,-122.48111,Entire home/apt,280,4,64,2022-08-08,0.89,1,15,3,2022-004610STR
18669935,Rental unit in San Francisco · ★4.92 · 1 bedroom · 1 bed · 1 bath,17136474,Sarah,,Western Addition,37.78353,-122.44664,Entire home/apt,270,3,73,2023-05-22,1.00,1,56,10,STR-0002049
18063783,Rental unit in San Francisco · ★4.47 · 4 bedrooms · 5 beds · 1.5 baths,124051180,Lana,,Haight Ashbury,37.77003,-122.44286,Entire home/apt,399,3,43,2022-09-05,0.57,1,361,2,STR-0002407
19236728,Hotel in San Francisco · ★4.92 · Studio · 2 beds · 1 private bath,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.78784,-122.41036,Private room,365,2,36,2020-03-12,0.51,27,61,0,1031137
18069283,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,27357569,James,,Bayview,37.70987,-122.38867,Private room,131,60,4,2019-08-05,0.06,1,0,0,
19236730,Hotel in San Francisco · ★4.86 · Studio · 2 beds · 1 private bath,47514427,Jeffrey & Susan & Bryce,,Downtown/Civic Center,37.78784,-122.41036,Private room,357,2,51,2022-12-03,0.71,27,61,6,1031137
18077642,Home in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,863433,Lisa,,Pacific Heights,37.79145,-122.43393,Entire home/apt,1500,5,9,2022-10-02,0.12,2,177,1,STR-0001946
18690689,Townhouse in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,19241440,Shannon,,Bayview,37.72693,-122.3706,Private room,70,30,6,2018-04-30,0.08,1,0,0,
19285250,Home in San Francisco · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,21196676,Craig,,Mission,37.74816,-122.42419,Private room,84,1,116,2023-06-03,1.68,5,116,21,
18718406,Rental unit in San Francisco · ★3.67 · 1 bedroom · 1 bed · 1 bath,58350764,Peter,,Castro/Upper Market,37.76165,-122.42766,Entire home/apt,100,30,3,2022-08-02,0.04,1,113,1,STR-0005447
18111498,Guest suite in San Francisco · ★4.67 · 1 bedroom · 2 beds · 1 bath,124779213,Nada,,Bayview,37.72990180214453,-122.39001237939114,Entire home/apt,100,2,83,2023-04-15,1.91,1,131,18,STR-0003897
19307356,Home in San Francisco · ★4.79 · 2 bedrooms · 2 beds · 1 bath,1264413,Denis,,Parkside,37.74838,-122.47307,Entire home/apt,349,7,14,2022-08-07,0.20,1,106,2,STR-0002534
20096735,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,38307539,Tess,,Western Addition,37.77349,-122.4333,Entire home/apt,119,30,4,2017-12-28,0.06,1,0,0,
18735080,Rental unit in San Francisco · 1 bedroom · 2 beds · 1 bath,231825,Lisa,,Russian Hill,37.80219,-122.4158,Entire home/apt,145,30,0,,,1,91,0,
18738360,Rental unit in San Francisco · ★4.97 · 2 bedrooms · 3 beds · 1 bath,114601830,Vasily,,Outer Sunset,37.76358,-122.49363,Entire home/apt,120,30,29,2023-02-15,0.40,2,140,4,
19309607,Home in San Francisco · ★4.70 · 2 bedrooms · 3 beds · 1 bath,9082631,Jorge,,Western Addition,37.77097,-122.43218,Entire home/apt,260,30,12,2017-12-06,0.17,1,364,0,
18753198,Townhouse in San Francisco · ★5.0 · 4 bedrooms · 4 beds · 3 baths,130467604,Tanya,,Noe Valley,37.74966,-122.43774,Entire home/apt,1039,4,49,2023-05-13,0.67,1,91,7,STR-0002137
18757990,Guest suite in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1 bath,9956229,Aaron,,Pacific Heights,37.78876,-122.44591,Entire home/apt,275,1,357,2023-06-04,4.93,1,263,71,STR-0004405
20121985,Home in San Francisco · 1 bedroom · 1 bed · 5 shared baths,10624127,Bed|N|Build,,Nob Hill,37.79234,-122.41965,Private room,47,365,2,2018-08-11,0.03,5,0,0,
19331975,Loft in San Francisco · ★4.99 · 1 bedroom · 1 bed · 1 private bath,135420210,Spencer,,Ocean View,37.72002,-122.45248,Private room,107,1,349,2023-06-01,4.91,1,198,36,STR-0002330
20155822,Rental unit in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 bath,143421880,John & Andrea,,Nob Hill,37.79418,-122.41437,Entire home/apt,150,30,42,2022-12-08,0.61,1,30,2,City registration pending
20167050,Home in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,71567392,Alene,,Parkside,37.73679,-122.49723,Private room,40,30,34,2021-09-30,0.48,2,110,0,
19332338,Rental unit in San Francisco · ★4.86 · 5 bedrooms · 5 beds · 3.5 baths,75323230,Joe,,Nob Hill,37.79142,-122.41726,Entire home/apt,725,30,125,2022-11-04,1.74,2,201,8,2023-001340STR
18778187,Rental unit in San Francisco · ★4.62 · 2 bedrooms · 4 beds · 1 bath,17013917,Taya,,Outer Richmond,37.77957,-122.4842,Entire home/apt,135,31,13,2022-11-19,0.19,3,271,2,
19363609,Home in San Francisco · ★4.90 · 2 bedrooms · 1 bed · 1 shared bath,9109983,Geoffrey,,Outer Mission,37.72268,-122.44016,Private room,85,30,42,2021-12-31,0.58,4,155,0,
19364007,Home in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,9109983,Geoffrey,,Outer Mission,37.72366,-122.43981,Private room,70,7,101,2023-05-02,1.40,4,281,6,
18794629,Hostel in San Francisco · ★4.80 · 1 bedroom · 4 beds · 6 shared baths,117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Private room,90,1,60,2019-03-22,0.82,43,0,0,1003249
18809842,Home in San Francisco · ★4.88 · 1 bedroom · 1 bed · 1 bath,4346095,Ava,,Outer Mission,37.73228,-122.43857,Entire home/apt,179,3,79,2022-11-21,1.08,2,111,4,City registration pending
20169868,Guest suite in San Francisco · ★4.93 · 1 bedroom · 1 bed · 1 bath,12394710,Tyler,,Outer Sunset,37.76187,-122.50718,Entire home/apt,146,1,504,2023-05-17,7.10,1,89,60,STR-0001809
19365066,Rental unit in San Francisco · ★4.98 · 2 bedrooms · 3 beds · 1 bath,26860112,Jonathan,,Outer Mission,37.72345,-122.43956,Entire home/apt,248,3,59,2022-12-19,0.84,3,160,18,STR-0001888
20178759,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 shared bath,3586016,Kristin,,Haight Ashbury,37.77107,-122.45283,Private room,60,30,0,,,2,55,0,
20178835,Rental unit in San Francisco · 2 bedrooms · 2 beds · 1 bath,3586016,Kristin,,Haight Ashbury,37.77219,-122.45388,Entire home/apt,175,30,0,,,2,123,0,
19368789,Rental unit in San Francisco · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,62034618,Ting Ting,,Lakeshore,37.73093,-122.49194,Private room,60,1,136,2023-05-27,1.88,21,331,10,
18810290,Guest suite in San Francisco · ★4.91 · 1 bedroom · 2 beds · 1 bath,129618781,Eileen,,Inner Sunset,37.76059,-122.47674,Entire home/apt,189,5,141,2023-05-16,1.95,1,68,21,STR-0005243
19388714,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 1 bath,59380477,Yasmine,,North Beach,37.80326,-122.40578,Entire home/apt,250,30,3,2017-12-31,0.04,1,0,0,
18810325,Home in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 bath,39265388,Monchaya,,Outer Sunset,37.75911,-122.5081,Entire home/apt,130,3,75,2023-05-29,1.02,1,29,45,Str-0005409
20194233,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,759605,Cathy,,Castro/Upper Market,37.75641,-122.43334,Entire home/apt,195,30,30,2023-03-25,0.43,1,257,6,City registration pending
19403989,Home in San Francisco · ★4.99 · 1 bedroom · 1 bed · 2 shared baths,135377800,Margaret,,Outer Sunset,37.75486,-122.47669,Private room,85,2,281,2023-05-31,3.88,2,109,33,
20195883,Guest suite in San Francisco · ★4.95 · 1 bedroom · 2 beds · 1 bath,7934590,Joyce,,Inner Richmond,37.779643493524446,-122.45465123119867,Entire home/apt,280,2,120,2023-05-28,1.70,1,36,40,STR-0005369
18828466,Home in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 1 bath,1964901,Kelser,,Bayview,37.73333,-122.39363,Entire home/apt,175,30,4,2018-09-15,0.06,1,0,0,
19404355,Rental unit in San Francisco · ★4.91 · 1 bedroom · 2 beds · 1 bath,2694941,Jd,,Marina,37.800994373001316,-122.44509431008795,Entire home/apt,336,3,139,2023-05-08,1.97,1,149,22,STR-0005209
18838484,Rental unit in San Francisco · ★4.71 · 1 bedroom · 2 beds · 1 shared bath,131200418,Lois,,Parkside,37.74251,-122.47434,Private room,74,30,7,2019-11-30,0.10,24,179,0,
18840939,Rental unit in San Francisco · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,131200418,Lois,,Parkside,37.74411,-122.47555,Private room,53,30,10,2022-08-26,0.14,24,285,1,
20214438,Rental unit in San Francisco · ★3.60 · 1 bedroom · 1 bed · 5 shared baths,10624127,Bed|N|Build,,Nob Hill,37.79234,-122.41965,Private room,61,30,5,2018-12-31,0.07,5,0,0,
20228801,Home in San Francisco · ★5.0 · 4 bedrooms · 4 beds · 3 baths,9080666,Sandy,,Ocean View,37.71658,-122.45016,Entire home/apt,209,30,4,2021-11-30,0.07,7,339,0,0012576
19404978,Home in San Francisco · ★4.98 · 1 bedroom · 1 bed · 2 shared baths,135377800,Margaret,,Outer Sunset,37.75433,-122.47838,Private room,85,2,187,2023-05-28,2.58,2,118,30,
20234893,Rental unit in San Francisco · 2 bedrooms · 2 beds · 1 bath,4052343,Anna,,North Beach,37.79945,-122.40797,Entire home/apt,350,30,1,2022-10-20,0.13,1,89,1,
18851429,Rental unit in San Francisco · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,131316530,Kim,,Pacific Heights,37.79677,-122.42824,Entire home/apt,600,30,36,2023-04-30,0.49,2,214,1,STR-0002142
